Star Rating,Review Text
2,After you click gigamania black screen will appear and it will not continue stock in black screen even you exit the app you need to clear cache to work again please fix this bug thanks
5,Good and better
1,Super slow...downloaded the app coz i've received a text message that i have a freebie but after opening the app nothing is shown on the landing page...
2,when i redeemed keeps on loading white page... tsk
1,
5,
5,
1,FAKE
5,i'm satisfied
5,Nice app
5,
1,It's laggy
1,Slow and full of bugs. Waste of time
5,Nice
5,
5,
5,
3,Yeah this app is good but it is just the slow net connection
5,
5,Nice and good
5,
1,"Cannot open the app, it says update app but when it directs me to the play store, it doesn't have an uodate button. 😑"
1,Sana man lang wag puru negosyo. Babaan nyo naman price giga nyo
1,
5,
1,Waste of time.. i download the app but end up nothing.. Keep on downloading card but nothing happen.. musch better to delete app in my mobile phone..
1,
3,
1,
4,
5,
5,easy to use
4,I beg you please stop Making more updates because you don't even provide 200mb to update the app STOP STOP STOP ALWAYS MAKING UPDATES MAKE AND UPDATES MONTHS NOT DAYSSSSS
5,
5,
1,"card is not showing up after i logged in.. tried reinstalling it and clearing the cache, but its still unusable..."
3,
4,
5,
1,i need to subscribe to a promo but the app asks for an update. how can i update if i'm not subscribed to a promo sigh.. i'm using broadband and if i need to attach/detach the sim card so i could dial *123# then this app becomes useless
5,
5,
5,easy to use.
5,
5,
5,Nice App I Get A Load For Free Thx This Is Advanced Merry Christmas For Me
5,
3,If you dont use this app u will not recieve voucher code for free crate on codm
5,
5,
4,this is really good and convenient but the rewards and freebies is not really enough.
3,Experiences Slow or no signal at all. Happened to over subscribed because GIGA 99 was unoperable for 12 hrs. and was constraints to subscribe for GIGA 199 on same date. What happened next was that they also expired on same date instead of succeeding application of usages.
5,
5,
1,"Slow and buggy, cant even claim my points, my card wont load.."
5,
5,Good job
5,Great apps
5,
3,
1,no stra for this app parang tanga lng dinowload q tapos nid iupdate ayaw nmn mag open anu un gaguhan lang
1,
5,Verry nice app
4,
5,
5,This is so good app
5,
5,
3,
4,Nice app after all...the new update was more stable and nicer.. but I cant wait for the broadband wifi to be fixed.. keep up the good work!!
5,I LOVE THIS APPS
1,It takes forever for the app to load.
5,Its so nice
5,
5,
5,
5,
5,
1,It keeps saying Update Now when i just updated it. I just want to claim my gigapoints but this driving me mad. Tsk
5,
1,I got this card is still loading issue.. Ive done all the suggestions and im stucked on homepage loading.. Pls address this smart.. Thanks!!
5,let see if this legit
2,
1,
5,
4,Awesome
5,👍👍👍👍
5,
5,
5,
5,
4,
5,
4,Ok
5,
5,
5,
5,
4,
4,
5,So beutiful app
2,Its great❤️☺️
3,
5,Good
5,
5,Easy using
3,
1,Loading lang yung app! Inun-install/install ko na ganun pa rin. Wwalang kwenta!
5,
5,
3,Bat ganun??d pumapasok as raffle entries ang mga giga points ko sa giga mania??
3,The app is just keep on loading and not showing anything. Please fix this issue or bug so that I can enjoy your app. Thank you so much!
5,Giga is very expantiblelism
1,
5,Great experience 👍😁👏
5,
3,
2,I cannot use the app to redeem points.
5,
5,
1,this app does not work properly even there's sufficent internet but it cant load when i tried to sign in....😡🤬 i think this is just on the app not on the phone or internet because all worked well except gigalife😡🤬
1,Nice
5,
4,Good
4,
3,"Maybe its good for load register and checking your data but this app sucks. Gift rewards and Gigamania is not responsive, just a pitch black screen. Already tried unistalling and install still no change."
1,i do not receive any redemption codes on gigalife games-2 promo. i have registered many times but i still dont receive the capt. john price crate redemption codes
5,
5,"will this app.deserve 5 star 😍 Its been 3 years of using TNT prepaid sim . Sometimes its hastle for me to register the promo using this #123* .So many choices, But when GigaLife is available It amaze me. So easy to use, so easy to choose what kind of promo that i wanted to .More giga points, More cashback .. KEEP IT UP for this 😍😍"
5,love it
1,"ayaw mag loading, walang silbi pota"
1,Its So Slowly and Buggy I try to wait 6hours But its not loaded at all bruh
5,
5,
5,
5,Ok
1,Loading... loading... loading... going... going... going... going gone... going gone... zzzzzz... zzzzzz... Ohh nothing happened and it's been hours of loading... Same as getting RFID... So sad...
5,
1,App won't load properly
5,Good
1,"Makakatulog ka sa bagal mag load ng home screen! Update: After waiting 10 minutes, I uninstalled the app."
2,The Gigalife update with gigamania is so broken. I can't view the gigamania page coz when you open it it becomes a black screen. Yes I've already uninstalled and reinstalled the app 2 times. And Yes my Smart sim is in tray 1. They should just make the app lighter with no blings and animations. Usability is better than vanity. 😒
3,Nice
5,
5,
5,Nice and good
1,"After subscribing to a promo for 7 days I just used it for two days and when I used my extra 2gb of my promo and the daily 2gb was being wasted daily. After 2 days of not connecting, I can used it now but how about the 2 days that was wasted?"
1,useful but sometimes it's trash it can't open it when rush hour if you don't disabled via text sms registration i don't use this crappy app or even use USSD code
5,Giga life ok.gusto kuto.
5,
5,
4,
5,
5,
5,
4,
1,DI NAMAN NAGLOLOAD
2,This is super slow and buggy
5,It was good
3,
1,"I can't access the app.i already done logging in but i can't open the dashboard, its always loading. Ps. Tried to reinstall it, and still the same. I can't really access this app."
1,
5,
3,
5,Excellent!
5,Good app
5,
5,
5,Ok kng
5,100% Giga life ang malakas 💪💪🤛Ok na ok Sana Mapili ako thanks smart 💪♥️♥️♥️♥️🤛
5,
5,❤❤❤
5,
2,Very nice
5,
5,
5,
5,
5,
5,
3,Saka nako magbibigay ng 5 star pag nanalo nako ng 30Gb na libre Hehe. Almost 20 years nako na Smart sim ang gamit and 5 years nako na naka Smart Bro Wifi.. Pasko naman ngaun b-day ko pa baka naman.. 🙃🙏
4,
3,
5,
5,My experience about gigalife app Is very helping to me because ♡ i am amazing
5,
5,
5,It was so great 😊😊😊
1,
1,I try to login with my personal number but the pop-up says that my number is already registered. What am I supposed to do?
4,
1,
5,Good
5,
5,
1,
1,"Napaka bubu mu smartlife,d ma acces site mu,puro loading lng kht 30 mins. Na"
1,
5,Laggy app
5,Its so good
5,"We hope that PLDT Home, Loadable is available in this app because in Other app's like (MY PLDT smart) is still not working on other wise people don't khow that the app cannot be available in phone's so surely cannot temporary access and bugs killing phone's data or important information about the phone, so we still hope that this app will available soon For, PLDT Home's :)"
5,
5,
5,
5,Very good
5,Nicely done
5,Achieve.
3,
1,This app is useless lah because when I play games its so slow like a snail 🐌.
5,
5,
3,
5,
5,
5,
5,Im realy happy
4,
3,
4,
5,
5,
5,Good
5,
5,
3,"I installed this app so i can register to a promo easily since i am using a pocket wifi and dialing *123# is such a hassle. However, almost everytime u open the app, u have to make an update which is very inconvenient when ur data already expired! How can u update the app when u couldnt even go through to register a promo! Hope u can fix this"
1,Black screen after log in bulok
5,Enjoy
5,
5,Good
4,
4,
5,It's nice and I really like it 👍❤️
3,Update! should be free of data when updating.
4,nice
5,
5,
5,Good
4,
5,
1,"It is supposedly convenient and easy to use, however it keeps on asking for update and app becomes inaccesible then."
3,
1,I love this app free 100 mb
4,
5,
5,
5,give me 100 load
1,It's so slow! It's just worst than the toolkit
5,
5,
4,I wonder why i can't earn giga points even i link accounts plz help
5,easy to register
5,"Very good application, thank you smart."
5,"I can use the app with ease before the update. But right after the update, it was useless. It won't fetch data needed. It always shows 'Something went wrong, please try again' even though I'm endlessly refreshing it. If this won't be fixed, it's probably better to uninstall. Re-rated. Everything is back to normal. Hate to go all this mess. Edit: resolved and looking good so far. 👌"
5,
5,Verygood apps
4,
1,diko ma buksan balance black screen..😕😕😕😕😕😕
5,
5,
5,
5,Not sure
5,
5,Tnx smart its easy to check balance and data usage
5,Thank you
4,It's not just about how you deal with your own budget but also how you can get the best results in your promotion to your customers
5,
3,Please kindly update these app or fix the problem in the log in. Because as you log in the app stops and it keep repeating it even due you clear its data
5,
5,"Okay, I'll give you five star,kasi responsable kayo."
5,Great
4,I love d free data! ¡ 💞 💞 💞 💞. Thanks
2,App doesn't load whenever I try to log in.
5,Ok
5,Good
5,
5,
1,
1,
5,Nice app. Well improved. Easy to use.
5,
4,Fast information needed by me
5,wow
3,
5,
5,
5,
3,
1,"😭 nakakaloka Naman tong app na to, nagpa update siya, tapos Hindi Rin na-update, inuubos niyo oras namin eh, ano to prank,. Meygesh nakakaloka ka smart, pati signal mo Ang Hina Hina kahit naka wifi na, nagbabayad Naman kami Ng Tama and fair, Sana Naman ayusin niyo ang system niyo! Kaya Tayo Hindi lumalago dahil sa Ganyan eyyy! Payaman Kayo habang Yung mga gumagamit di Naman nasasatisfied!!!! Gigil niyo ako"
5,
1,This app is stupid i registered for giga work 499 and registered me to giga work + allnet 99. I want a refund
5,
5,
3,
5,
5,
1,Where's the giga mania ? SCAM!!
3,
1,This app is totally not working. It keeps on flashing a black screen.
1,App is not working error under construction
1,
1,
5,Very nice
1,This kind of apps its fuc**n scam.. Its useless no need to rate it.. Do not rate this kind of apps.. Its waste of money they are all fake..
5,
5,
4,It's easy to register and check the balance but yesterday it start to crash and can't open. Please fix this. It's irritating. Thanks.
